IDENTIFIANT_TAXON_HARMONIE;CODE_PERMANENT_REFTAX;CODE_MNEMONIQUE_REFTAX;APHIA_ID_WORMS;NOM_VALIDE;EST_REFERENT;CODE_LIEN_REFERENT_SYNONYME;NUMERO_D_ORDRE_SYSTEMATIQUE;NIVEAU_SYSTEMATIQUE;IDENTIFIANT_TAXON_PERE;IDENTIFIANT_AUTEUR_DATE;AUTEUR_DATE
21166;6126;CHAX;125796;Chaunax;OUI;6126;315401100;Genre;20509;2230;Lowe, 1846
21165;6125;CHAXPIC;126539;Chaunax pictus;OUI;6125;315401200;Espèce;21166;2230;Lowe, 1846
36630;11960;CHAXSUT;126540;Chaunax suttkusi;OUI;11960;315402000;Espèce;21166;6338;Caruso, 1989
18622;3176;FMOGCOC;125495;Ogcocephalidae;OUI;3176;315500000;Famille;17500;1535;Gill, 1893
19515;4072;HALE;159189;Halieutichthys;OUI;4072;315600000;Genre;18622;4416;Poey, 1863
18877;3432;HALEACU;159190;Halieutichthys aculeatus;OUI;3432;315700000;Espèce;19515;1184;(Mitchill, 1818)
29392;3432;HALEACU;301340;Lophius aculeatus;NON;3432;315700000;Espèce;19515;4226;Mitchill, 1818
19004;3559;OGCO;159191;Ogcocephalus;OUI;3559;315800000;Genre;18622;4898;Fischer, 1813
18536;3090;OGCONAS;275908;Ogcocephalus nasutus;OUI;3090;315900000;Espèce;19004;687;(Cuvier, 1829)
34201;3090;OGCONAS;319146;Malthe nasuta;NON;3090;315900000;Espèce;19004;647;Cuvier, 1829
34202;3090;OGCONAS;400710;Ogcoephalus nasutus;NON;3090;315900000;Espèce;19004;687;(Cuvier, 1829)
18906;3461;OGCONOT;275909;Ogcocephalus notatus;OUI;3461;316000000;Espèce;19004;823;(Valenciennes, 1837)
18907;3462;OGCOPAR;159193;Ogcocephalus parvus;OUI;3462;316100000;Espèce;19004;1348;Longley & Hildebrand, 1940
18908;3463;OGCOROS;159194;Ogcocephalus rostellum;OUI;3463;316200000;Espèce;19004;1434;Bradbury, 1980
18909;3464;OGCOVES;159195;Ogcocephalus vespertilio;OUI;3464;316300000;Espèce;19004;62;(Linnaeus, 1758)
19516;4073;DIBC;125804;Dibranchus;OUI;4073;316400000;Genre;18622;1380;Peters, 1876
28904;3346;DIBCATL;312999;Halieutaea senticosa;NON;3346;316500000;Espèce;19516;2678;Goode, 1881
18792;3346;DIBCATL;126558;Dibranchus atlanticus;OUI;3346;316500000;Espèce;19516;1380;Peters, 1876
20513;5071;FMCAULO;125485;Caulophrynidae;OUI;5071;316501000;Famille;17500;863;Goode & Bean, 1896
20510;5068;FMMELAO;125494;Melanocetidae;OUI;5068;316502000;Famille;17500;3821;Gill, 1878
20839;5797;MLNC;125803;Melanocetus;OUI;5797;316502100;Genre;20510;713;Günther, 1864
20840;5798;MLNCEUS;272602;Melanocetus eustalus;OUI;5798;316502110;Espèce;20839;2100;Pietsch & Van Duzer, 1980
20841;5799;MLNCJOH;126556;Melanocetus johnsonii;OUI;5799;316502120;Espèce;20839;713;Günther, 1864
20842;5800;MLNCMUR;126557;Melanocetus murrayi;OUI;5800;316502130;Espèce;20839;1082;Günther, 1887
20843;5801;MLNCNIG;272603;Melanocetus niger;OUI;5801;316502140;Espèce;20839;2101;Regan, 1925
20844;5802;MLNCROS;234637;Melanocetus rossi;OUI;5802;316502150;Espèce;20839;2102;Balushkin & Fedorov, 1981
18072;2621;FMHIMAN;125491;Himantolophidae;OUI;2621;316600000;Famille;17500;1113;Gill, 1861
23526;2621;FMHIMAN;;Himantolophiidae;NON;2621;316600000;Famille;17500;;
19183;3739;HIMT;125799;Himantolophus;OUI;3739;316700000;Genre;18072;4461;Reinhardt, 1838
18073;2622;HIMTALB;126543;Himantolophus albinares;OUI;2622;316800000;Espèce;19183;1134;Maul, 1961
28501;3740;HIMTGRO;317432;Corynolophus globosus;NON;3740;316900000;Espèce;19183;4671;Tanaka, 1918
28500;3740;HIMTGRO;;Himantolophus reinhardti;NON;3740;316900000;Espèce;19183;4156;Lütken, 1878
19184;3740;HIMTGRO;126545;Himantolophus groenlandicus;OUI;3740;316900000;Espèce;19183;1529;Reinhardt, 1837
28502;3740;HIMTGRO;301333;Himantolophus ranoides;NON;3740;316900000;Espèce;19183;3323;Barbour, 1942
20520;5078;FMDICER;125489;Diceratiidae;OUI;5078;316901000;Famille;17500;4455;Regan & Trewavas, 1932
18102;2651;FMONEIR;125496;Oneirodidae;OUI;2651;317000000;Famille;17500;3821;Gill, 1878
38722;13976;DERA;296488;Dermatias;OUI;13976;317050000;Genre;18102;1966;Smith & Radcliffe, 1912
19517;4074;ONEI;125811;Oneirodes;OUI;4074;317100000;Genre;18102;1150;Lütken, 1871
32966;2652;ONEIESC;301448;Oneirodes megaceros;NON;2652;317200000;Espèce;19517;3941;Holt & Byrne, 1908
32965;2652;ONEIESC;;Oneirodes eschrichti;NON;2652;317200000;Espèce;19517;1150;Lütken, 1871
18103;2652;ONEIESC;126572;Oneirodes eschrichtii;OUI;2652;317200000;Espèce;19517;1150;Lütken, 1871
32641;2652;ONEIESC;301446;Dolopichthys thysanophorus;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32640;2652;ONEIESC;301444;Dolopichthys tentaculatus;NON;2652;317200000;Espèce;19517;2206;Beebe, 1932
32639;2652;ONEIESC;301443;Dolopichthys simplex;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32638;2652;ONEIESC;301441;Dolopichthys ptilotus;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32637;2652;ONEIESC;301440;Dolopichthys pollicifer;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32636;2652;ONEIESC;301439;Dolopichthys plumatus;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32635;2652;ONEIESC;301438;Dolopichthys platynogaster;NON;2652;317200000;Espèce;19517;2416;(Smith & Radcliffe, 1912)
32634;2652;ONEIESC;301437;Dolopichthys pennatus;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32633;2652;ONEIESC;301436;Dolopichthys obtusus;NON;2652;317200000;Espèce;19517;1146;Parr, 1927
32632;2652;ONEIESC;301434;Dolopichthys multifilis;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32631;2652;ONEIESC;;Dolopichthys megaceros;NON;2652;317200000;Espèce;19517;1148;(Holt & Byrne, 1908)
32622;2652;ONEIESC;317679;Dermatias platynogaster;NON;2652;317200000;Espèce;19517;1966;Smith & Radcliffe, 1912
32624;2652;ONEIESC;301412;Dolopichthys brevifilis;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32625;2652;ONEIESC;301414;Dolopichthys cirrifer;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32626;2652;ONEIESC;301415;Dolopichthys claviger;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32627;2652;ONEIESC;301417;Dolopichthys diadematus;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32628;2652;ONEIESC;301418;Dolopichthys digitatus;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32629;2652;ONEIESC;301421;Dolopichthys frondosus;NON;2652;317200000;Espèce;19517;4455;Regan & Trewavas, 1932
32630;2652;ONEIESC;301425;Dolopichthys hibernicus;NON;2652;317200000;Espèce;19517;3782;Fraser-Brunner, 1935
20512;5070;FMTHAUM;125497;Thaumatichthyidae;OUI;5070;317201000;Famille;17500;1966;Smith & Radcliffe, 1912
20504;5062;FMCENTH;125486;Centrophrynidae;OUI;5062;317202000;Famille;17500;7325;Bertelsen, 1951
19155;3711;FMCERAD;125487;Ceratiidae;OUI;3711;317300000;Famille;17500;1113;Gill, 1861
19156;3712;CRTI;125794;Ceratias;OUI;3712;317400000;Genre;19155;862;Krøyer, 1845
23449;3713;CRTIHOL;320967;Reganula giganteus;NON;3713;317500000;Espèce;19156;3376;Bigelow & Barbour, 1944
19157;3713;CRTIHOL;126537;Ceratias holboelli;OUI;3713;317500000;Espèce;19156;862;Krøyer, 1845
20516;5074;FMGIGAN;125490;Gigantactinidae;OUI;5074;317501000;Famille;17500;7326;Boulenger, 1904
19200;3756;FMLINOP;125492;Linophrynidae;OUI;3756;317600000;Famille;17500;2101;Regan, 1925
19201;3757;LINO;125801;Linophryne;OUI;3757;317700000;Genre;19200;1532;Collett, 1886
19202;3758;LINOLUC;126550;Linophryne lucifer;OUI;3758;317800000;Espèce;19201;1532;Collett, 1886
23559;3758;LINOLUC;400725;Linophryne lucifera;NON;3758;317800000;Espèce;19201;1532;Collett, 1886
23387;2037;ORGOBOF;;Xenopterygii;NON;2037;317900000;Ordre;16790;;
17491;2037;ORGOBOF;10317;Gobiesociformes;OUI;2037;317900000;Ordre;16790;;
17492;2038;FMGOBIE;125477;Gobiesocidae;OUI;2038;318000000;Famille;17491;2151;Bleeker, 1859
36796;12066;SFGOBIE;154745;Gobiesocinae;OUI;12066;318050000;Sous-famille;17492;2151;Bleeker, 1859
17493;2039;APLE;125778;Apletodon;OUI;2039;318100000;Genre;36796;901;Briggs, 1955
23388;2040;APLEDEN;301222;Lepadogaster stictopteryx;NON;2040;318200000;Espèce;17493;3081;(Holt & Byrne, 1898)
31122;2040;APLEDEN;;Apletodon dentatus dentatus;NON;2040;318200000;Espèce;17493;696;(Facciolà, 1887)
32845;2040;APLEDEN;;Lepadogaster dentatus;NON;2040;318200000;Espèce;17493;3727;Facciolà, 1887
28370;2040;APLEDEN;272523;Apletodon microcephalus;NON;2040;318200000;Espèce;17493;2978;(Brook, 1890)
23365;2040;APLEDEN;323439;Apletodon microcephalus microcephalus;NON;2040;318200000;Espèce;17493;2978;(Brook, 1890)
17494;2040;APLEDEN;126510;Apletodon dentatus;OUI;2040;318200000;Espèce;17493;696;(Facciolà, 1887)
21826;6543;APLEPEL;126512;Apletodon pellegrini;OUI;6543;318200100;Espèce;17493;2534;(Chabanaud, 1925)
17495;2041;DIPE;125779;Diplecogaster;OUI;2041;318300000;Genre;36796;869;Fraser-Brunner, 1938
34091;7694;DIPEBIM;;Diplacogaster bimaculata;NON;7694;318350000;Espèce;17495;;
32924;7694;DIPEBIM;400732;Mirbelia desfontainii;NON;7694;318350000;Espèce;17495;462;(Risso, 1827)
32925;7694;DIPEBIM;319372;Mirbelia maculata;NON;7694;318350000;Espèce;17495;794;(Guichenot, 1850)
32842;7694;DIPEBIM;400733;Lepadogaster couchii;NON;7694;318350000;Espèce;17495;4520;Saville-Kent, 1883
32846;7694;DIPEBIM;301194;Lepadogaster desfontanii;NON;7694;318350000;Espèce;17495;582;Risso, 1827
32847;7694;DIPEBIM;301195;Lepadogaster elegans;NON;7694;318350000;Espèce;17495;4271;Nardo, 1860
32850;7694;DIPEBIM;301198;Lepadogaster latirostris;NON;7694;318350000;Espèce;17495;3559;Costa, 1840
32852;7694;DIPEBIM;301199;Lepadogaster lineatus;NON;7694;318350000;Espèce;17495;750;Guichenot, 1850
32853;7694;DIPEBIM;301200;Lepadogaster listellus;NON;7694;318350000;Espèce;17495;525;Nardo, 1847
32854;7694;DIPEBIM;301201;Lepadogaster maculatus;NON;7694;318350000;Espèce;17495;750;Guichenot, 1850
32855;7694;DIPEBIM;301205;Lepadogaster mirbeli;NON;7694;318350000;Espèce;17495;672;Risso, 1820
32857;7694;DIPEBIM;;Lepadogaster norvegicus;NON;7694;318350000;Espèce;17495;3667;Düben, 1845
32858;7694;DIPEBIM;301208;Lepadogaster ocellatus;NON;7694;318350000;Espèce;17495;651;Risso, 1810
32861;7694;DIPEBIM;301214;Lepadogaster punctatus;NON;7694;318350000;Espèce;17495;750;Guichenot, 1850
32863;7694;DIPEBIM;301217;Lepadogaster raninus;NON;7694;318350000;Espèce;17495;525;Nardo, 1847
32864;7694;DIPEBIM;;Lepadogaster reticulatus;NON;7694;318350000;Espèce;17495;651;Risso, 1810
32866;7694;DIPEBIM;301223;Lepadogaster urifasciatus;NON;7694;318350000;Espèce;17495;3559;Costa, 1840
32870;7694;DIPEBIM;318777;Lepidogaster couchii;NON;7694;318350000;Espèce;17495;4520;Saville-Kent, 1883
32835;7694;DIPEBIM;301186;Lepadogaster bimaculatus;NON;7694;318350000;Espèce;17495;622;(Bonnaterre, 1788)
31084;7694;DIPEBIM;126513;Diplecogaster bimaculata;OUI;7694;318350000;Espèce;17495;622;(Bonnaterre, 1788)
32617;7694;DIPEBIM;306224;Cyclopterus bimaculatus;NON;7694;318350000;Espèce;17495;3426;Bonnaterre, 1788
17496;2042;DIPEBIB;236458;Diplecogaster bimaculata bimaculata;OUI;2042;318400000;Sous-espèce = Variété (Plantae);31084;622;(Bonnaterre, 1788)
36799;12069;ACYT;268220;Acyrtops;OUI;12069;318450010;Genre;36796;6657;Schultz, 1951
36800;12070;ACYTBER;279504;Acyrtops beryllinus;OUI;12070;318450050;Espèce;36799;6413;(Hildebrand & Ginsburg, 1927)
36797;12067;ACYR;268221;Acyrtus;OUI;12067;318450100;Genre;36796;6658;Schultz, 1944
36798;12068;ACYRRUB;279507;Acyrtus rubiginosus;OUI;12068;318450170;Espèce;36797;1364;(Poey, 1868)
36944;12213;GOBX;158785;Gobiesox;OUI;12213;318460000;Genre;36796;1106;Lacepède, 1800
37138;12404;GOBXNUD;;Gobiesox nudus;OUI;12404;318462000;Espèce;36944;62;(Linnaeus, 1758)
36945;12214;GOBXPUN;275678;Gobiesox punctulatus;OUI;12214;318465000;Espèce;36944;1372;(Poey, 1876)
19958;4515;GOUA;125780;Gouania;OUI;4515;318470000;Genre;36796;3;Nardo, 1833
22708;4442;GOUAWIL;321125;Rupisuga nicensis;NON;4442;318475000;Espèce;19958;842;Swainson, 1839
22707;4442;GOUAWIL;301179;Gouania prototypus;NON;4442;318475000;Espèce;19958;3;Nardo, 1833
22710;4442;GOUAWIL;318237;Gouana pigra;NON;4442;318475000;Espèce;19958;4271;Nardo, 1860
22704;4442;GOUAWIL;400735;Gouania wildenowi;NON;4442;318475000;Espèce;19958;626;(Risso, 1810)
22705;4442;GOUAWIL;301225;Lepadogaster willdenowi;NON;4442;318475000;Espèce;19958;651;Risso, 1810
22709;4442;GOUAWIL;318836;Leptopterygius coccoi;NON;4442;318475000;Espèce;19958;4706;Troschel, 1860
19885;4442;GOUAWIL;126516;Gouania willdenowi;OUI;4442;318475000;Espèce;19958;626;(Risso, 1810)
22706;4442;GOUAWIL;301212;Lepadogaster piger;NON;4442;318475000;Espèce;19958;4269;Nardo, 1827
17497;2043;LEPA;125781;Lepadogaster;OUI;2043;318500000;Genre;36796;817;Goüan, 1770
32841;2044;LEPALEP;301191;Lepadogaster ciliatus;NON;2044;318600000;Espèce;17497;672;Risso, 1820
33009;2044;LEPALEP;320247;Piescephalus adherens;NON;2044;318600000;Espèce;17497;621;Rafinesque, 1810
33008;2044;LEPALEP;400742;Piecephalus adherens;NON;2044;318600000;Espèce;17497;621;Rafinesque, 1810
32848;2044;LEPALEP;301196;Lepadogaster gouanii;NON;2044;318600000;Espèce;17497;651;Risso, 1810
17498;2044;LEPALEP;126518;Lepadogaster lepadogaster;OUI;2044;318600000;Espèce;17497;622;(Bonnaterre, 1788)
32618;2044;LEPALEP;306232;Cyclopterus lepadogaster;NON;2044;318600000;Espèce;17497;1544;Walbaum, 1792
32836;2044;LEPALEP;301188;Lepadogaster brownii;NON;2044;318600000;Espèce;17497;582;Risso, 1827
32834;2044;LEPALEP;301185;Lepadogaster biciliatus;NON;2044;318600000;Espèce;17497;582;Risso, 1827
32833;2044;LEPALEP;301184;Lepadogaster balbis;NON;2044;318600000;Espèce;17497;651;Risso, 1810
32832;2044;LEPALEP;;Lepadogaster adriatica;NON;2044;318600000;Espèce;17497;3895;Hankó, 1920-21
32830;2044;LEPALEP;301180;Lepadogaster acutus;NON;2044;318600000;Espèce;17497;3472;Canestrini, 1864
32856;2044;LEPALEP;301206;Lepadogaster natator;NON;2044;318600000;Espèce;17497;672;Risso, 1820
32851;2044;LEPALEP;322716;Lepadogaster lepadogaster lepadogaster;NON;2044;318600000;Espèce;17497;622;(Bonnaterre, 1788)
17499;2045;LEPACAN;126517;Lepadogaster candollei;NON;2045;318700000;Espèce;17497;651;Risso, 1810
32844;2045;LEPACAN;;Lepadogaster decandollii;NON;2045;318700000;Espèce;17497;582;Risso, 1827
32923;2045;LEPACAN;;Mirbelia decandollii;NON;2045;318700000;Espèce;17497;462;(Risso, 1827)
32840;2045;LEPACAN;;Lepadogaster chupasangue;NON;2045;318700000;Espèce;17497;4804;Yarrell, 1859
32839;2045;LEPACAN;;Lepadogaster cephalus;NON;2045;318700000;Espèce;17497;4686;Thompson, 1839
32869;2045;LEPACAN;;Lepidogaster chupasangue;NON;2045;318700000;Espèce;17497;4804;Yarrell, 1859
32865;2045;LEPACAN;;Lepadogaster ruber;NON;2045;318700000;Espèce;17497;4414;Plucàr, 1846
32862;2045;LEPACAN;;Lepadogaster rafinesqui;NON;2045;318700000;Espèce;17497;3559;Costa, 1840
32860;2045;LEPACAN;;Lepadogaster ottaviani;NON;2045;318700000;Espèce;17497;1542;Cocco, 1833
32859;2045;LEPACAN;;Lepadogaster olivaceus;NON;2045;318700000;Espèce;17497;651;Risso, 1810
32837;2045;LEPACAN;272526;Lepadogaster candolii;OUI;2045;318700000;Espèce;17497;651;Risso, 1810
32838;2045;LEPACAN;;Lepadogaster candollii;NON;2045;318700000;Espèce;17497;651;Risso, 1810
32849;2045;LEPACAN;;Lepadogaster jussieui;NON;2045;318700000;Espèce;17497;582;Risso, 1827
32843;2045;LEPACAN;;Lepadogaster decandollei;NON;2045;318700000;Espèce;17497;582;Risso, 1827
32831;2045;LEPACAN;;Lepadogaster adherens;NON;2045;318700000;Espèce;17497;3424;Bonaparte, 1846
17341;1887;ORATHEF;10318;Atheriniformes;OUI;1887;319000000;Ordre;16790;;
17342;1888;FMATHER;125438;Atherinidae;OUI;1888;319100000;Famille;17341;582;Risso, 1827
37041;12310;SFATHEO;710716;Atherinomorinae;OUI;12310;319110000;Sous-famille;17342;6659;Dyer & Chernoff, 1996
22201;7384;ATHR;125660;Atherinomorus;OUI;7384;319120000;Genre;37041;1104;Fowler, 1903
22898;4450;ATHRLAC;299882;Atherina pectoralis;NON;4450;319125000;Espèce;22201;2516;Valenciennes, 1835
22899;4450;ATHRLAC;;Atherina forskali;NON;4450;319125000;Espèce;22201;1782;Rüppell, 1838
22900;4450;ATHRLAC;;Atherina forskalli;NON;4450;319125000;Espèce;22201;1782;Rüppell, 1838
22901;4450;ATHRLAC;;Pranesus forskalii;NON;4450;319125000;Espèce;22201;3209;(Rüppell, 1838)
22902;4450;ATHRLAC;;Atherina forskalii;NON;4450;319125000;Espèce;22201;1782;Rüppell, 1838
22903;4450;ATHRLAC;310964;Atherion morrisi;NON;4450;319125000;Espèce;22201;2453;(Jordan & Starks, 1906)
22904;4450;ATHRLAC;311603;Hepsetia morrisi;NON;4450;319125000;Espèce;22201;2453;(Jordan & Starks, 1906)
22906;4450;ATHRLAC;320559;Pranesus morrisi;NON;4450;319125000;Espèce;22201;2453;(Jordan & Starks, 1906)
22907;4450;ATHRLAC;320558;Pranesus maculatus;NON;4450;319125000;Espèce;22201;4673;Taylor, 1964
22908;4450;ATHRLAC;;Pranesus pinguis rüppelli;NON;4450;319125000;Espèce;22201;4594;Smith, 1965
22905;4450;ATHRLAC;299872;Atherina morrisi;NON;4450;319125000;Espèce;22201;1075;Jordan & Starks, 1906
19893;4450;ATHRLAC;126331;Atherinomorus lacunosus;OUI;4450;319125000;Espèce;22201;1203;(Forster, 1801)
22923;4450;ATHRLAC;320557;Pranesus lacunosus;NON;4450;319125000;Espèce;22201;1203;(Forster, 1801)
22926;4450;ATHRLAC;299860;Atherina lacunosa;NON;4450;319125000;Espèce;22201;2520;Forster, 1801
22922;4450;ATHRLAC;299909;Atherinomorus lacunosa;NON;4450;319125000;Espèce;22201;1203;(Forster, 1801)
22915;4450;ATHRLAC;;Allanetta forskali;NON;4450;319125000;Espèce;22201;3209;(Rüppell, 1838)
22892;4450;ATHRLAC;;Hepsetia pinguis;NON;4450;319125000;Espèce;22201;661;(Lacepède, 1803)
22893;4450;ATHRLAC;;Pranesus pinguis;NON;4450;319125000;Espèce;22201;661;(Lacepède, 1803)
22894;4450;ATHRLAC;;Atherina pinguis;NON;4450;319125000;Espèce;22201;732;Lacepède, 1803
22895;4450;ATHRLAC;299830;Atherina affinis;NON;4450;319125000;Espèce;22201;3351;Bennett, 1832
22896;4450;ATHRLAC;400751;Atherina puntata;NON;4450;319125000;Espèce;22201;2524;Bennett, 1833
22897;4450;ATHRLAC;299886;Atherina punctata;NON;4450;319125000;Espèce;22201;2524;Bennett, 1833
22200;7383;ATHRSTI;272038;Atherinomorus stipes;OUI;7383;319128000;Espèce;22201;899;(Müller & Troschel, 1848)
30733;7383;ATHRSTI;299897;Atherina stipes;NON;7383;319128000;Espèce;22201;2674;Müller & Troschel, 1848
37043;12312;HPTR;204813;Hypoatherina;OUI;12312;319150000;Genre;37041;6467;Schultz, 1948
37044;12313;HPTRHAR;277722;Hypoatherina harringtonensis;OUI;12313;319154000;Espèce;37043;6468;(Goode, 1877)
37042;12311;SFATHER;151851;Atherininae;OUI;12311;319180000;Famille;17342;582;Risso, 1827
17343;1889;ATHE;125659;Atherina;OUI;1889;319200000;Genre;37042;1;Linnaeus, 1758
32812;1890;ATHEBOY;311600;Hepsetia boyeri;NON;1890;319300000;Espèce;17343;626;(Risso, 1810)
17344;1890;ATHEBOY;127429;Atherina boyeri;OUI;1890;319300000;Espèce;17343;651;Risso, 1810
31141;1890;ATHEBOY;299884;Atherina pontica;NON;1890;319300000;Espèce;17343;3693;Eichwald, 1838
31137;1890;ATHEBOY;322985;Atherina mochon riqueti;NON;1890;319300000;Espèce;17343;4489;Roule, 1902
31136;1890;ATHEBOY;322984;Atherina mochon pontica;NON;1890;319300000;Espèce;17343;3692;Eichwald, 1831
31135;1890;ATHEBOY;322983;Atherina mochon aegyptia;NON;1890;319300000;Espèce;17343;3439;Boulenger, 1907
31133;1890;ATHEBOY;151847;Atherina mochon;NON;1890;319300000;Espèce;17343;647;Cuvier, 1829
31131;1890;ATHEBOY;299861;Atherina lacustris;NON;1890;319300000;Espèce;17343;2056;Bonaparte, 1836
31130;1890;ATHEBOY;299855;Atherina hyalosoma;NON;1890;319300000;Espèce;17343;3532;Cocco, 1885
31129;1890;ATHEBOY;299843;Atherina caspia;NON;1890;319300000;Espèce;17343;3693;Eichwald, 1838
31127;1890;ATHEBOY;299838;Atherina bonapartii;NON;1890;319300000;Espèce;17343;3439;Boulenger, 1907
31126;1890;ATHEBOY;;Atherina boïeri;NON;1890;319300000;Espèce;17343;651;Risso, 1810
31124;1890;ATHEBOY;299831;Atherina anterina;NON;1890;319300000;Espèce;17343;525;Nardo, 1847
31181;1890;ATHEBOY;299894;Atherina sardinella;NON;1890;319300000;Espèce;17343;1104;Fowler, 1903
31180;1890;ATHEBOY;299892;Atherina sarda;NON;1890;319300000;Espèce;17343;2516;Valenciennes, 1835
31179;1890;ATHEBOY;;Atherina rissoi;NON;1890;319300000;Espèce;17343;806;Günther, 1861
31178;1890;ATHEBOY;299890;Atherina risso;NON;1890;319300000;Espèce;17343;2516;Valenciennes, 1835
31177;1890;ATHEBOY;299889;Atherina riqueti;NON;1890;319300000;Espèce;17343;4489;Roule, 1902
31176;1890;ATHEBOY;323427;Atherina presbyter pontica;NON;1890;319300000;Espèce;17343;3692;Eichwald, 1831
31142;1890;ATHEBOY;323426;Atherina presbyter caspia;NON;1890;319300000;Espèce;17343;3692;Eichwald, 1831
32813;1890;ATHEBOY;311602;Hepsetia mochon;NON;1890;319300000;Espèce;17343;687;(Cuvier, 1829)
17345;1891;ATHEPRE;272030;Atherina presbyter;OUI;1891;319400000;Espèce;17343;647;Cuvier, 1829
32814;1891;ATHEPRE;311605;Hepsetia presbyter;NON;1891;319400000;Espèce;17343;687;(Cuvier, 1829)
31125;2089;ATHEHEP;299833;Atherina athaerina;NON;2089;319500000;Espèce;17343;4269;Nardo, 1827
17543;2089;ATHEHEP;127428;Atherina hepsetus;OUI;2089;319500000;Espèce;17343;1;Linnaeus, 1758
37024;12293;FMATHEO;266995;Atherinopsidae;OUI;12293;319510000;Famille;17341;6660;Fitzinger, 1873
37025;12294;SFMEDIN;267051;Menidiinae;OUI;12294;319550000;Sous-famille;37024;6467;Schultz, 1948
19518;4075;ATRN;268430;Atherinella;OUI;4075;319560000;Genre;37025;4628;Steindachner, 1875
28855;3303;ATRNBRA;299841;Atherina brasiliensis;NON;3303;319562000;Espèce;19518;1176;Quoy & Gaimard, 1825
28856;3303;ATRNBRA;322427;Xenomelaniris brasiliensis;NON;3303;319562000;Espèce;19518;1367;(Quoy & Gaimard, 1825)
18749;3303;ATRNBRA;279797;Atherinella brasiliensis;OUI;3303;319562000;Espèce;19518;1367;(Quoy & Gaimard, 1825)
18270;2819;MENI;159225;Menidia;OUI;2819;319600000;Genre;37025;2056;Bonaparte, 1836
18419;2968;MENIMAC;;Menidia maculata;OUI;2968;319700000;Espèce;18270;7008;Komai, 2012
32882;2820;MENIMEN;308734;Menidia notata;NON;2820;319800000;Espèce;18270;666;(Mitchill, 1815)
32992;2820;MENIMEN;320222;Phoxargyrea dayi;NON;2820;319800000;Espèce;18270;1104;Fowler, 1903
31138;2820;MENIMEN;299876;Atherina notata;NON;2820;319800000;Espèce;18270;1162;Mitchill, 1815
24041;2820;MENIMEN;308732;Menidia dentex;NON;2820;319800000;Espèce;18270;681;Goode & Bean, 1882
31182;2820;MENIMEN;299906;Atherina viridescens;NON;2820;319800000;Espèce;18270;1162;Mitchill, 1815
18271;2820;MENIMEN;159228;Menidia menidia;OUI;2820;319800000;Espèce;18270;83;(Linnaeus, 1766)
