Campagne;Annee;Trait;Mois;Strate;SurfaceBalayee;Lat;Long;ProfMoy
CGFS;1994;33;10;29F0;0.02900;50.33833;0.60500;41
CGFS;1994;34;10;29F0;0.03000;50.38333;0.77366;41
CGFS;1994;35;10;29F1;0.02800;50.30199;1.17066;32
CGFS;1994;36;10;29F1;0.04100;50.42066;1.35000;27
CGFS;1994;37;10;29F1;0.02900;50.43833;1.41866;29
CGFS;1994;38;10;30F1;0.03700;50.57266;1.43333;34
CGFS;1994;39;10;30F1;0.02700;50.68633;1.52366;31
CGFS;1994;40;10;30F1;0.02900;50.60100;1.52066;31
CGFS;1994;41;10;29F1;0.02600;50.42066;1.53633;20
CGFS;1994;42;10;28F0;0.04100;49.84133;0.20800;35
CGFS;1994;43;10;28E9;0.02900;49.90100;-0.10599;42
CGFS;1994;44;10;29E9;0.02100;50.23533;-0.05499;57
CGFS;1994;45;10;29F0;0.02900;50.01966;0.17266;44
CGFS;1994;46;10;29F0;0.03700;50.08933;0.34133;44
CGFS;1994;47;10;29F0;0.03200;50.10400;0.54133;41
CGFS;1994;48;10;29F0;0.03900;50.15499;0.95899;35
CGFS;1994;49;10;29F1;0.03100;50.19033;1.15799;27
CGFS;1994;50;10;29F1;0.03000;50.20100;1.38633;20
CGFS;1994;51;10;29F1;0.03400;50.08733;1.35800;13
CGFS;1994;52;10;28F1;0.03200;49.99233;1.20399;20
CGFS;1994;53;10;29F1;0.03000;50.01666;1.09033;29
CGFS;1994;54;10;28F0;0.03500;49.97366;0.79233;32
CGFS;1994;55;10;28F0;0.03000;49.90000;0.52066;31
CGFS;1994;56;10;28F0;0.03000;49.86666;0.35600;31
CGFS;1994;57;10;28F0;0.03300;49.63833;0.06966;30
CGFS;1994;58;10;28F0;0.03000;49.60499;0.08433;27
CGFS;1994;59;10;28E9;0.03300;49.65100;-0.20200;39
CGFS;1994;60;10;28E9;0.03300;49.55400;-0.32466;31
CGFS;1994;61;10;28E9;0.03600;49.51766;-0.25299;26
CGFS;1994;62;10;27E9;0.03400;49.35400;-0.16666;22
CGFS;1994;63;10;27E9;0.03300;49.43733;-0.20600;36
CGFS;1994;64;10;28E9;0.02800;49.82466;-0.32066;43
CGFS;1994;65;10;29E9;0.02300;50.08533;-0.46666;53
CGFS;1994;66;10;29E9;0.01900;50.07366;-0.60199;54
CGFS;1994;67;10;28E9;0.02600;49.95800;-0.61766;52
CGFS;1994;68;10;29E9;0.03400;50.02066;-0.91866;69
CGFS;1994;69;10;28E9;0.02400;49.98733;-0.83733;59
CGFS;1994;77;10;28E9;0.03400;49.65499;-0.68433;49
CGFS;1994;78;10;28E9;0.04000;49.58433;-0.91966;37
CGFS;1994;80;10;27E9;0.03700;49.45199;-0.93433;26
CGFS;1994;81;10;27E9;0.02900;49.45399;-0.62366;29
CGFS;1994;82;10;27E9;0.02500;49.45600;-0.43433;34
CGFS;1994;83;10;27E9;0.03100;49.46966;-0.28833;42
CGFS;1994;84;10;27E9;0.03700;49.41766;-0.55800;29
CGFS;1994;85;10;27E9;0.03700;49.42066;-0.95200;25
CGFS;1994;86;10;27E8;0.03500;49.42366;-1.07466;19
CGFS;1995;1;10;30F1;0.02500;50.93333;1.65499;31
CGFS;1995;2;10;31F1;0.03500;51.01866;1.78733;34
CGFS;1995;3;10;31F2;0.02700;51.18533;2.38733;26
CGFS;1995;4;10;31F2;0.03100;51.13633;2.35800;20
CGFS;1995;5;10;31F2;0.02900;51.10100;2.24033;28
CGFS;1995;6;10;31F2;0.02700;51.13833;2.22266;32
CGFS;1995;7;10;31F1;0.02900;51.10599;1.87466;35
CGFS;1995;8;10;31F1;0.03300;51.20899;1.65799;49
CGFS;1995;9;10;31F1;0.02800;51.04233;1.48733;52
CGFS;1995;10;10;30F1;0.02400;50.79133;1.55499;26
CGFS;1995;11;10;30F1;0.02800;50.85800;1.34133;35
CGFS;1995;12;10;30F1;0.02900;50.65800;1.53833;26
CGFS;1995;13;10;30F1;0.03200;50.57266;1.43533;30
CGFS;1995;14;10;30F1;0.03000;50.57166;1.50899;28
CGFS;1995;15;10;30F1;0.03100;50.67066;1.04133;50
CGFS;1995;16;10;30F0;0.03300;50.53733;0.88333;38
CGFS;1995;17;10;30F0;0.03400;50.55799;0.65399;44
CGFS;1995;18;10;30F0;0.03200;50.87266;0.83433;15
CGFS;1995;19;10;30F0;0.03100;50.79233;0.87366;41
CGFS;1995;20;10;30F0;0.03400;50.80599;0.58833;24
CGFS;1995;21;10;30F0;0.04000;50.54133;0.37566;52
CGFS;1995;22;10;30F0;0.02600;50.53433;0.00899;67
CGFS;1995;23;10;30E9;0.03500;50.75899;-0.05799;20
CGFS;1995;24;10;30E9;0.02900;50.77266;-0.25200;16
CGFS;1995;25;10;30E9;0.02100;50.56966;-0.44133;71
CGFS;1995;26;10;30E9;0.03400;50.52066;-0.70399;34
CGFS;1995;27;10;30E9;0.02100;50.52166;-0.95399;33
CGFS;1995;28;10;29E9;0.02400;50.42166;-0.65200;64
CGFS;1995;29;10;30E9;0.03000;50.55300;-0.15000;67
CGFS;1995;30;10;29F0;0.02700;50.35499;0.07166;58
CGFS;1995;31;10;29F0;0.03100;50.29999;0.40599;49
CGFS;1995;32;10;29F0;0.03000;50.34999;0.58833;42
CGFS;1995;33;10;29F0;0.03000;50.37366;0.75099;41
CGFS;1995;34;10;29F1;0.03200;50.07566;1.35300;12
CGFS;1995;35;10;29F1;0.03200;50.20500;1.43333;20
CGFS;1995;36;10;28F1;0.02700;49.99233;1.20299;21
CGFS;1995;37;10;29F1;0.03000;50.18833;1.15100;27
CGFS;1995;38;10;29F1;0.03300;50.29999;1.16666;34
CGFS;1995;39;10;29F1;0.03000;50.43733;1.41766;30
CGFS;1995;40;10;29F1;0.03000;50.47266;1.53633;19
CGFS;1995;41;10;29F1;0.02900;50.44033;1.38333;36
CGFS;1995;42;10;29F0;0.02900;50.14133;0.92266;34
CGFS;1995;43;10;29F1;0.03100;50.00600;1.04033;26
CGFS;1995;44;10;28F0;0.03800;49.97366;0.78633;30
CGFS;1995;45;10;28F0;0.02600;49.90499;0.68333;29
CGFS;1995;46;10;29F0;0.02900;50.10800;0.60199;41
CGFS;1995;47;10;29F0;0.03400;50.09133;0.34133;44
CGFS;1995;48;10;29F0;0.03300;50.00699;0.10599;43
CGFS;1995;49;10;29E9;0.03100;50.23533;-0.08833;54
CGFS;1995;50;10;29E9;0.03300;50.33333;-0.20700;50
CGFS;1995;51;10;29E9;0.03200;50.30899;-0.28433;49
CGFS;1995;52;10;29E9;0.02800;50.08933;-0.41766;52
CGFS;1995;53;10;29E9;0.02800;50.07566;-0.55599;57
CGFS;1995;54;10;28E9;0.03400;49.95500;-0.61766;55
CGFS;1995;55;10;28E9;0.03600;49.83533;-0.30000;45
CGFS;1995;56;10;28E9;0.03400;49.90200;-0.10800;45
CGFS;1995;57;10;28F0;0.03700;49.83833;0.16966;34
CGFS;1995;58;10;28F0;0.03200;49.87166;0.40799;33
CGFS;1995;59;10;28F0;0.04000;49.61666;0.08733;27
CGFS;1995;60;10;28F0;0.03000;49.61766;0.05200;30
CGFS;1995;61;10;28E9;0.03400;49.65000;-0.20600;36
CGFS;1995;62;10;27E9;0.03700;49.45199;-0.17066;31
CGFS;1995;63;10;27E9;0.03600;49.35900;-0.10000;21
CGFS;1995;64;10;27E9;0.03100;49.46966;-0.33633;37
CGFS;1995;65;10;28E9;0.03100;49.55400;-0.33633;29
CGFS;1995;66;10;28E9;0.03100;49.51766;-0.30099;26
CGFS;1995;68;10;27E9;0.03400;49.42466;0.00400;18
CGFS;1995;69;10;27E9;0.02200;49.45700;-0.47566;31
CGFS;1995;70;10;28E9;0.03400;49.65599;-0.69033;44
CGFS;1995;71;10;27E9;0.02900;49.40900;-0.55299;31
CGFS;1995;72;10;27E9;0.03000;49.45299;-0.62366;31
CGFS;1995;73;10;27E9;0.02800;49.45199;-0.92366;31
CGFS;1995;75;10;28E9;0.02900;49.58333;-0.95399;35
CGFS;1995;76;10;27E9;0.03000;49.42066;-0.94233;24
CGFS;1995;77;10;27E8;0.03200;49.42366;-1.07466;21
CGFS;1995;79;10;28E9;0.02500;49.99233;-0.77566;67
CGFS;1995;80;10;29E9;0.03300;50.02566;-0.87466;68
CGFS;1995;160;10;27E8;0.02500;49.48733;-1.18833;22
CGFS;1995;161;10;27E8;0.02900;49.47166;-1.02266;27
CGFS;1995;162;10;27E8;0.03200;49.43733;-1.02566;21
CGFS;1995;163;10;27E8;0.03600;49.42566;-1.12266;13
CGFS;1995;164;10;27E9;0.02800;49.40200;-0.85000;28
CGFS;1995;165;10;27E9;0.03700;49.47566;-0.90899;31
CGFS;1995;166;10;28E9;0.03100;49.52366;-0.96666;32
CGFS;1996;1;10;30F1;0.03100;50.91866;1.62166;29
CGFS;1996;2;10;31F1;0.01600;51.03433;1.83433;38
CGFS;1996;3;10;31F2;0.02900;51.09133;2.20600;30
CGFS;1996;4;10;31F2;0.02900;51.13633;2.35700;23
CGFS;1996;5;10;31F2;0.02900;51.18333;2.38533;23
CGFS;1996;6;10;31F2;0.02700;51.13733;2.22266;31
CGFS;1996;7;10;31F1;0.02800;51.10699;1.87566;37
CGFS;1996;8;10;31F1;0.01800;51.20899;1.65799;49
CGFS;1996;9;10;31F1;0.02400;51.04233;1.47466;62
CGFS;1996;10;10;30F1;0.03000;50.85599;1.34033;37
CGFS;1996;11;10;30F1;0.01700;50.77266;1.55799;21
CGFS;1996;12;10;30F1;0.02900;50.66666;1.53833;27
CGFS;1996;13;10;30F1;0.02600;50.60499;1.45599;37
CGFS;1996;14;10;30F1;0.02500;50.59233;1.51966;32
CGFS;1996;15;10;29F1;0.02700;50.43933;1.41966;29
CGFS;1996;16;10;29F1;0.02600;50.43933;1.38433;33
CGFS;1996;17;10;28F1;0.02700;49.99332;1.17194;21
CGFS;1996;18;10;29F1;0.03100;50.08533;1.35800;20
CGFS;1996;19;10;29F1;0.03000;50.19233;1.38533;21
CGFS;1996;20;10;29F1;0.03300;50.18733;1.16866;27
CGFS;1996;21;10;29F1;0.03000;50.01766;1.08933;31
CGFS;1996;22;10;28F0;0.03300;49.97566;0.80599;34
CGFS;1996;23;10;28F0;0.02900;49.89233;0.52166;32
CGFS;1996;24;10;29F0;0.03200;50.10400;0.54133;38
CGFS;1996;25;10;29F0;0.03600;50.14033;0.91866;32
CGFS;1996;26;10;29F1;0.02800;50.30799;1.19233;35
CGFS;1996;27;10;29F0;0.03700;50.38433;0.80000;42
CGFS;1996;28;10;29F0;0.03000;50.35200;0.60399;42
CGFS;1996;29;10;29F0;0.03300;50.09133;0.34133;41
CGFS;1996;30;10;28F0;0.02300;49.86966;0.39133;33
CGFS;1996;31;10;28F0;0.03100;49.84233;0.21666;38
CGFS;1996;32;10;29F0;0.03000;50.00799;0.10800;46
CGFS;1996;33;10;28E9;0.02900;49.90299;-0.10499;45
CGFS;1996;34;10;28E9;0.03000;49.83433;-0.29133;44
CGFS;1996;35;10;28F0;0.03600;49.62566;0.09133;28
CGFS;1996;36;10;28F0;0.03000;49.63733;0.07566;34
CGFS;1996;37;10;28E9;0.03600;49.65200;-0.15800;41
CGFS;1996;38;10;27E9;0.03100;49.43533;-0.21766;36
CGFS;1996;39;10;27E9;0.03300;49.35599;-0.15800;19
CGFS;1996;40;10;27E9;0.02900;49.42466;0.00800;14
CGFS;1996;42;10;28E9;0.02800;49.51966;-0.30300;28
CGFS;1996;43;11;28E9;0.02800;49.55400;-0.28533;32
CGFS;1996;44;11;27E9;0.03300;49.45500;-0.43333;34
CGFS;1996;45;11;27E9;0.01100;49.47066;-0.32566;37
CGFS;1996;46;11;27E9;0.02900;49.41666;-0.55500;28
CGFS;1996;47;11;27E9;0.03100;49.45399;-0.62066;31
CGFS;1996;48;11;27E9;0.03400;49.44233;-0.88833;30
CGFS;1996;49;11;27E9;0.03100;49.42166;-0.98933;27
CGFS;1996;50;11;27E8;0.03200;49.44133;-1.10899;21
CGFS;1996;53;11;28E9;0.03100;49.58333;-0.90700;38
CGFS;1996;54;11;29F1;0.03600;50.47166;1.53633;20
CGFS;1996;55;11;30F0;0.03300;50.53733;0.88633;38
CGFS;1996;56;11;30F1;0.03000;50.65700;1.00199;47
CGFS;1996;57;11;30F0;0.03100;50.80400;0.58533;21
CGFS;1996;58;11;30F0;0.03100;50.87166;0.82366;22
CGFS;1996;59;11;30F0;0.03000;50.79233;0.87566;43
